AAM,RAM,rAM,dAM,rAR ,RDen,dDen ,ATm,mTm,RTm,dTm,MCp,dCp,AIE,dIE ,MEN,dEN ,rLP ,dLP ,mVEC,dVEC,AsVEC,fs,MpVEC,fp,mdVEC,RdVEC, H,S/R,PHSS,N,Class,Alloy,Dmax,Tg,Tx,Tl
0.312385016,0.429597252,0.250199478,0.441206998,0.402471483,0.398979748,0.403611479,0.465867988,0.605887436,0.380823837,0.346584406,0.257973648,0.506041614,0.600869553,0.287792706,0.553225806,0.273230284,0.278263197,0.308495508,0.32,0.388962917,0.785882353,0.347699618,0.6,0.254304103,0.2,0.62,0.51220129,0.558757957,0.68574928,0.5,1,[(Co0.7Fe0.3)0.75B0.2Si0.05]96Nb4,3.5,820,860,1430
0.313180108,0.429597252,0.250199478,0.441129324,0.402471483,0.398979748,0.404143755,0.465194761,0.605887436,0.380823837,0.347621243,0.257973648,0.505682707,0.600614956,0.287878445,0.553225806,0.27192463,0.278263197,0.304282308,0.32,0.389919763,0.785882353,0.346042019,0.6,0.253768794,0.2,0.62,0.512581349,0.535121483,0.691848661,0.5,1,[(Co0.8Fe0.2)0.75B0.2Si0.05]96Nb4,2.5,813,853,1445
0.313975201,0.429597252,0.250199478,0.441019414,0.402471483,0.398979748,0.404511875,0.464521534,0.605887436,0.380823837,0.348640511,0.257973648,0.505317143,0.600360358,0.287961549,0.553225806,0.270487869,0.278263197,0.300138714,0.32,0.390657387,0.785882353,0.344416782,0.6,0.253243936,0.2,0.62,0.513189443,0.497606878,0.701463912,0.5,1,[(Co0.9Fe0.1)0.75B0.2Si0.05]96Nb4,2,803,843,1457
0.310794831,0.429597252,0.250199478,0.441262125,0.402471483,0.398979748,0.402011782,0.467214442,0.605887436,0.380823837,0.34445708,0.257973648,0.506739689,0.601378748,0.287613301,0.553225806,0.275469457,0.278263197,0.31717415,0.32,0.386325092,0.785882353,0.351115842,0.6,0.255407347,0.2,0.62,0.512125279,0.57636473,0.681335318,0.5,1,[(Fe0.5Co0.5)0.75B0.2Si0.05]96Nb4,5,820,870,1397
0.332884368,0.631225959,0.217393056,0.564901586,0.283996741,0.425608325,0.395621355,0.471635996,0.603834886,0.406923881,0.354771851,0.376101772,0.533913214,0.585180561,0.364261947,0.611290323,0.353171101,0.271604819,0.316338787,0.32,0.407157614,0.786729412,0.357679233,0.4,0.245007661,0.2,0.62,0.525562717,0.586605931,0.616250011,0.5,1,[(Fe0.5Co0.5)72Mo4B24]94Dy6,2,831,917,1365
0.309999739,0.429597252,0.250199478,0.441237728,0.402471483,0.398979748,0.400920152,0.467887669,0.605887436,0.380823837,0.343366078,0.257973648,0.507078966,0.601633346,0.287519621,0.553225806,0.276411257,0.278263197,0.32166216,0.32,0.38460541,0.785882353,0.352876542,0.6,0.255975951,0.2,0.62,0.512429326,0.572056161,0.68262185,0.5,1,[(Fe0.6Co0.4)0.75B0.2Si0.05]96Nb4,4,825,875,1407
0.332136981,0.631225959,0.217393056,0.566170643,0.283996741,0.425608325,0.394851011,0.47226883,0.603834886,0.406923881,0.353700329,0.376101772,0.534176472,0.585419883,0.36427757,0.611290323,0.35364965,0.271604819,0.320120171,0.32,0.405358441,0.786729412,0.359460697,0.4,0.245457769,0.2,0.62,0.526946009,0.582555877,0.619729365,0.5,1,[(Fe0.6Co0.4)72Mo4B24]94Dy6,2,847,927,1365
0.309204646,0.429597252,0.250199478,0.441177391,0.402471483,0.398979748,0.399615614,0.468560896,0.605887436,0.380823837,0.342256478,0.257973648,0.507411809,0.601887943,0.287423288,0.553225806,0.27723877,0.278263197,0.326265195,0.32,0.382588288,0.785882353,0.354673754,0.6,0.256556347,0.2,0.62,0.512961408,0.558757957,0.686278956,0.5,1,[(Fe0.7Co0.3)0.75B0.2Si0.05]96Nb4,3.5,828,878,1413
0.331389594,0.631225959,0.217393056,0.56743547,0.283996741,0.425608325,0.393908787,0.472901663,0.603834886,0.406923881,0.352613873,0.376101772,0.534434633,0.585659204,0.364291902,0.611290323,0.354079799,0.271604819,0.323975297,0.32,0.403287388,0.786729412,0.361278153,0.4,0.245916972,0.2,0.62,0.528530792,0.570055565,0.626753708,0.5,1,[(Fe0.7Co0.3)72Mo4B24]94Dy6,2,845,929,1367
0.308409554,0.429597252,0.250199478,0.441080087,0.402471483,0.398979748,0.398082381,0.469234124,0.605887436,0.380823837,0.341127983,0.257973648,0.507738271,0.602142541,0.28732429,0.553225806,0.277954355,0.278263197,0.330996045,0.32,0.38024689,0.785882353,0.356508625,0.6,0.257148905,0.2,0.62,0.513721525,0.535121483,0.692593329,0.5,1,[(Fe0.8Co0.2)0.75B0.2Si0.05]96Nb4,2.5,830,880,1431
0.330642208,0.631225959,0.217393056,0.568695995,0.283996741,0.425608325,0.392783407,0.473534497,0.603834886,0.406923881,0.351512262,0.376101772,0.534687733,0.585898526,0.364304944,0.611290323,0.354461428,0.271604819,0.327911225,0.32,0.400921252,0.786729412,0.363132702,0.4,0.246385546,0.2,0.62,0.530317068,0.547837279,0.637653518,0.5,1,[(Fe0.8Co0.2)72Mo4B24]94Dy6,3,852,944,1370
0.307614461,0.429597252,0.250199478,0.44094474,0.402471483,0.398979748,0.396302755,0.469907351,0.605887436,0.380823837,0.339980277,0.257973648,0.508058404,0.602397138,0.287222624,0.553225806,0.278559798,0.278263197,0.335868381,0.32,0.377550211,0.785882353,0.358382353,0.6,0.257754011,0.2,0.62,0.514709677,0.497606878,0.70235132,0.5,1,[(Fe0.9Co0.1)0.75B0.2Si0.05]96Nb4,2,832,877,1460
0.329894821,0.631225959,0.217393056,0.569952144,0.283996741,0.425608325,0.391462367,0.47416733,0.603834886,0.406923881,0.350395259,0.376101772,0.534935809,0.586137848,0.364316701,0.611290323,0.354794365,0.271604819,0.331935341,0.32,0.398233566,0.786729412,0.365025493,0.4,0.246863783,0.2,0.62,0.532304836,0.512573551,0.653473735,0.5,1,[(Fe0.9Co0.1)72Mo4B24]94Dy6,2,860,945,1385
0.311219495,0.429597252,0.250199478,0.44117335,0.402471483,0.401122277,0.403691567,0.462783668,0.605887436,0.380823837,0.352492125,0.302044525,0.515970684,0.584390151,0.301543885,0.553225806,0.274163374,0.272904428,0.343471253,0.32,0.403806927,0.785882353,0.339726027,0.6,0.251729093,0.2,0.68,0.506500411,0.572056161,0.676376872,0.5,1,[(Ni0.6Fe0.4)0.75B0.2Si0.05]96Nb4,3,745,795,1348
0.311952849,0.429597252,0.250199478,0.441134236,0.402471483,0.401122277,0.404420767,0.461484183,0.605887436,0.380823837,0.354535061,0.302044525,0.51699281,0.581346554,0.302676169,0.553225806,0.272338672,0.272904428,0.343904088,0.32,0.405086612,0.785882353,0.336744383,0.6,0.250766193,0.2,0.68,0.506525748,0.558757957,0.679595172,0.5,1,[(Ni0.7Fe0.3)0.75B0.2Si0.05]96Nb4,2.5,750,795,1356
0.312686204,0.429597252,0.250199478,0.441066759,0.402471483,0.401122277,0.40495218,0.460184699,0.605887436,0.380823837,0.356515195,0.302044525,0.517950069,0.578302957,0.303477202,0.553225806,0.270192768,0.272904428,0.344338026,0.32,0.405680901,0.785882353,0.333871712,0.6,0.249838486,0.2,0.68,0.507007155,0.535121483,0.68587942,0.5,1,[(Ni0.8Fe0.2)0.75B0.2Si0.05]96Nb4,2,755,795,1381
0.313419558,0.429597252,0.250199478,0.440971611,0.402471483,0.401122277,0.405298306,0.458885214,0.605887436,0.380823837,0.358433918,0.302044525,0.518844111,0.575259359,0.30394991,0.553225806,0.267701143,0.272904428,0.344773075,0.32,0.405665706,0.785882353,0.331102148,0.6,0.248944077,0.2,0.68,0.507944633,0.497606878,0.696095585,0.5,1,[(Ni0.9Fe0.1)0.75B0.2Si0.05]96Nb4,1,762,795,1408
0.310537328,0.429597252,0.250199478,0.435449155,0.402471483,0.398979748,0.396304669,0.470031558,0.605887436,0.380823837,0.341818507,0.257973648,0.500470254,0.594093814,0.311080887,0.553225806,0.28286582,0.278263197,0.323371407,0.32,0.38264377,0.772329412,0.350470748,0.6,0.254049996,0.2,0.62,0.514803324,0.606365875,0.678499829,0.6,1,{[(Fe0.6Co0.4)0.75B0.2Si0.05]0.96Nb0.04}96Cr4,3,833,874,1481
0.31040293,0.429597252,0.250199478,0.436903509,0.402471483,0.398979748,0.397464729,0.469495586,0.605887436,0.380823837,0.342220996,0.257973648,0.502132864,0.595978697,0.305813065,0.553225806,0.281346459,0.278263197,0.322946078,0.32,0.383146567,0.775717647,0.351074821,0.6,0.254533586,0.2,0.62,0.514186617,0.600399002,0.678814556,0.6,1,{[(Fe0.6Co0.4)0.75B0.2Si0.05]0.96Nb0.04}97Cr3,3.5,831,874,1481
0.310268533,0.429597252,0.250199478,0.438352994,0.402471483,0.398979748,0.398620612,0.468959614,0.605887436,0.380823837,0.342613089,0.257973648,0.503788442,0.59786358,0.300177332,0.553225806,0.279766551,0.278263197,0.322519373,0.32,0.383641025,0.779105882,0.351677139,0.6,0.255015771,0.2,0.62,0.513585382,0.593391636,0.679428443,0.6,1,{[(Fe0.6Co0.4)0.75B0.2Si0.05]0.96Nb0.04}98Cr2,4,830,873,1469
0.310134136,0.429597252,0.250199478,0.439797703,0.402471483,0.398979748,0.399772395,0.468423642,0.605887436,0.380823837,0.342994785,0.257973648,0.505437104,0.599748463,0.294108965,0.553225806,0.278122745,0.278263197,0.322091373,0.32,0.384127267,0.782494118,0.35227771,0.6,0.255496557,0.2,0.62,0.512999618,0.58479889,0.680482451,0.6,1,{[(Fe0.6Co0.4)0.75B0.2Si0.05]0.96Nb0.04}99Cr1,4,827,871,1462
0.291014149,0.426098754,0.338271233,0.497738676,0.493130356,0.450186196,0.689054805,0.280652683,0.384892334,0.250913851,0.304545254,0.295638346,0.236321448,0.325578932,0.37580414,0.5,0.618435292,0.439358665,0.250105132,0.26,0.666124924,0.764705882,0.547940341,0.4,0.327840909,0.2,0.8,0.527272727,0.448868361,0.686456944,0.3,1,Ag10Al30Ca60,2,483,531,868
0.351093715,0.433853259,0.321935774,0.530811337,0.414559333,0.450186196,0.608246818,0.293229531,0.38186629,0.273629419,0.35679257,0.295638346,0.223140849,0.496184493,0.4122476,0.5,0.589426394,0.232315041,0.338464852,0.26,0.611967195,0.636941176,0.334507957,0.2,0.2,0.2,0.8,0.560865733,0.583766206,0.684374254,0.4,1,Ag30.8Mg23.1Ca30.7Cu15.4,3,413,432,803
0.344575607,0.433853259,0.321935774,0.545589764,0.414559333,0.450186196,0.653932265,0.289125425,0.38186629,0.273629419,0.345674902,0.295638346,0.222233416,0.476467974,0.434453919,0.5,0.614453085,0.232315041,0.33201563,0.26,0.653072758,0.664117647,0.362900274,0.2,0.2,0.2,0.8,0.547186943,0.564016412,0.679621161,0.4,1,Ag30.8Mg30.8Ca30.7Cu7.7,3,407,427,738
0.36299912,0.433853259,0.321935774,0.534537648,0.414559333,0.450186196,0.611063077,0.291104939,0.38186629,0.273629419,0.347876527,0.295638346,0.220646719,0.494339304,0.410355785,0.5,0.591196338,0.232315041,0.336832105,0.26,0.612506262,0.637294118,0.334835672,0.2,0.2,0.2,0.8,0.550662104,0.558300736,0.692004774,0.4,1,Ag38.4Mg30.8Ca23.1Cu7.7,4,387,420,833
0.356537413,0.433853259,0.321935774,0.549772091,0.50884456,0.450186196,0.6576619,0.287042583,0.38186629,0.252674325,0.333599696,0.295638346,0.218752724,0.474376385,0.432309367,0.5,0.616889536,0.250712204,0.330572396,0.26,0.653598699,0.664470588,0.363316449,0.2,0.2,0.2,0.8,0.534673314,0.506827234,0.697453177,0.3,1,Ag38.4Mg30.8Ca30.8,0.5,394,426,805
0.352250859,0.433853259,0.321935774,0.566051338,0.50884456,0.450186196,0.655138843,0.283869544,0.38186629,0.252674325,0.344741045,0.295638346,0.218246566,0.493102803,0.40954128,0.5,0.590599867,0.250712204,0.320474316,0.26,0.653598699,0.664470588,0.363316449,0.2,0.2,0.2,0.8,0.546989326,0.501195929,0.717502424,0.3,1,Ag38.4Mg38.4Ca23.2,1.5,391,425,796
0.358656164,0.433853259,0.321935774,0.550930829,0.414559333,0.450186196,0.608695023,0.287890149,0.38186629,0.273629419,0.360047807,0.295638346,0.219106225,0.513312122,0.377629444,0.5,0.561336606,0.232315041,0.325842326,0.26,0.612506262,0.637294118,0.334835672,0.2,0.2,0.2,0.8,0.565236782,0.544742769,0.722425251,0.4,1,Ag38.4Mg38.5Ca15.4Cu7.7,0.5,405,436,842
0.367640892,0.433853259,0.321935774,0.517734152,0.414559333,0.450186196,0.612894569,0.294387526,0.38186629,0.273629419,0.333711753,0.295638346,0.221369091,0.475355235,0.433701629,0.5,0.61917739,0.232315041,0.347360315,0.26,0.611967195,0.636941176,0.334507957,0.2,0.2,0.2,0.8,0.537545572,0.558148665,0.664742966,0.4,1,Ag38.5Mg23Ca30.8Cu7.7,3,384,416,854
0.390593374,0.433853259,0.321935774,0.485443708,0.414559333,0.450186196,0.571092758,0.299566125,0.38186629,0.273629419,0.31781863,0.295638346,0.220316663,0.474735297,0.432419381,0.5,0.616907986,0.232315041,0.361413294,0.26,0.570238068,0.609764706,0.311859583,0.2,0.2,0.2,0.8,0.530830652,0.540068581,0.657233287,0.4,1,Ag46.2Mg15.4Ca30.7Cu7.7,1,414,445,805
0.386250418,0.433853259,0.321935774,0.501661851,0.414559333,0.450186196,0.568873567,0.296351335,0.38186629,0.273629419,0.334818266,0.295638346,0.219877644,0.493708115,0.409181229,0.5,0.587572225,0.232315041,0.353109349,0.26,0.570238068,0.609764706,0.311859583,0.2,0.2,0.2,0.8,0.545445975,0.5477588,0.685460635,0.4,1,Ag46.2Mg23.1Ca23Cu7.7,3,398,430,825
0.384131667,0.433853259,0.321935774,0.501184494,0.50884456,0.450186196,0.617059362,0.295503769,0.38186629,0.252674325,0.306470715,0.295638346,0.216733976,0.454772377,0.446660093,0.5,0.647016773,0.250712204,0.352397493,0.26,0.611967195,0.636941176,0.334507957,0.2,0.2,0.2,0.8,0.513334604,0.482879402,0.672571703,0.3,1,Ag46.2Mg15.4Ca38.4,0.3,407,439,809
0.379788711,0.433853259,0.321935774,0.517331134,0.50884456,0.450186196,0.614715221,0.292288979,0.38186629,0.252674325,0.323126111,0.295638346,0.217403786,0.473745195,0.430990184,0.5,0.620557773,0.250712204,0.345570248,0.26,0.611967195,0.636941176,0.334507957,0.2,0.2,0.2,0.8,0.525863475,0.496370956,0.687474876,0.3,1,Ag46.2Mg23.1Ca30.7,1,399,426,765
0.402004809,0.433853259,0.321935774,0.467757854,0.414559333,0.450186196,0.550377997,0.302184152,0.38186629,0.273629419,0.307638615,0.295638346,0.219725138,0.474061353,0.432153506,0.5,0.614351163,0.232315041,0.366059049,0.26,0.549492792,0.596352941,0.302290737,0.2,0.2,0.2,0.8,0.528209831,0.525393801,0.656378804,0.4,1,Ag50Mg11.5Ca30.8Cu7.7,1.5,452,487,809
0.397661853,0.433853259,0.321935774,0.484017323,0.414559333,0.450186196,0.548210213,0.298969362,0.38186629,0.273629419,0.326602401,0.295638346,0.219452226,0.493034171,0.409129638,0.5,0.584359806,0.232315041,0.361246788,0.26,0.549492792,0.596352941,0.302290737,0.2,0.2,0.2,0.8,0.543577089,0.538440646,0.683842794,0.4,1,Ag50Mg19.2Ca23.1Cu7.7,1.5,426,466,797
0.40255518,0.433853259,0.321935774,0.481975465,0.50884456,0.450186196,0.572719928,0.297483283,0.38186629,0.252674325,0.307780222,0.295638346,0.215808082,0.472643707,0.430171801,0.5,0.618706274,0.250712204,0.35921307,0.26,0.570782518,0.610117647,0.312124312,0.2,0.2,0.2,0.8,0.519512669,0.474539909,0.68325292,0.3,1,Ag53.8Mg15.4Ca30.8,1,444,498,812
0.398212224,0.433853259,0.321935774,0.497923992,0.50884456,0.450186196,0.570523265,0.294268493,0.38186629,0.252674325,0.325065048,0.295638346,0.216025806,0.491616525,0.40749836,0.5,0.589414107,0.250712204,0.351307828,0.26,0.570782518,0.610117647,0.312124312,0.2,0.2,0.2,0.8,0.535130572,0.482315787,0.7054041,0.3,1,Ag53.8Mg23.1Ca23.1,1,451,488,887
0.409016886,0.433853259,0.321935774,0.465774947,0.414559333,0.450186196,0.527394646,0.301545639,0.38186629,0.273629419,0.317394261,0.295638346,0.21896924,0.492606627,0.408717598,0.5,0.579538079,0.232315041,0.368657562,0.26,0.528605524,0.582941176,0.293590517,0.2,0.2,0.2,0.8,0.542543233,0.526013411,0.684287181,0.4,1,Ag53.8Mg15.4Ca23.1Cu7.7,0.5,433,463,831
0.40467393,0.433853259,0.321935774,0.481885849,0.414559333,0.450186196,0.525262207,0.298330849,0.38186629,0.273629419,0.335074396,0.295638346,0.218051869,0.511579445,0.376418743,0.5,0.54662647,0.232315041,0.359123521,0.26,0.528605524,0.582941176,0.293590517,0.2,0.2,0.2,0.8,0.560247588,0.526013411,0.717364614,0.4,1,Ag53.8Mg23.1Ca15.4Cu7.7,0.5,407,463,877
0.413359842,0.433853259,0.321935774,0.449363208,0.414559333,0.450186196,0.529525598,0.304760429,0.38186629,0.273629419,0.295969306,0.295638346,0.219079113,0.473633809,0.431631088,0.5,0.610235852,0.232315041,0.36551521,0.26,0.528605524,0.582941176,0.293590517,0.2,0.2,0.2,0.8,0.526403717,0.506263618,0.65863484,0.4,1,Ag53.8Mg7.7Ca30.8Cu7.7,0.3,428,488,843
0.421221108,0.433853259,0.321935774,0.459476501,0.50884456,0.450186196,0.527930982,0.299488843,0.38186629,0.252674325,0.30829627,0.295638346,0.214519676,0.490750187,0.406621351,0.5,0.580607134,0.250712204,0.36645059,0.26,0.528605524,0.582941176,0.293590517,0.2,0.2,0.2,0.8,0.533027185,0.45707761,0.70654819,0.3,1,Ag61.5Mg15.4Ca23.1,1,486,526,920
0.416878152,0.433853259,0.321935774,0.475401053,0.50884456,0.450186196,0.525819694,0.296274053,0.38186629,0.252674325,0.326257328,0.295638346,0.214201732,0.509723005,0.374743328,0.5,0.547712852,0.250712204,0.357336659,0.26,0.528605524,0.582941176,0.293590517,0.2,0.2,0.2,0.8,0.551774765,0.45707761,0.732447113,0.3,1,Ag61.5Mg23.1Ca15.4,0.5,440,485,919
0.265086765,0.229690826,0.616817248,0.288877731,0.493130356,0.228954752,0.344408368,0.276625828,0.384892334,0.230480758,0.294036671,0.295638346,0.238465971,0.301329163,0.223254897,0.34516129,0.565381647,0.439358665,0.24681769,0.26,0.31432166,0.8,0.710756538,0.4,0.396139477,0.2,0.2,0.547901466,0.371717455,0.729232933,0.2,1,Al33.6Ca66.4,1,528,540,873
0.424009009,0.684240517,0.263780515,0.384582618,0.594178659,0.663031169,0.372502005,0.413460301,0.384892334,0.403286934,0.468541334,0.272421627,0.222314306,0.463717365,0.426523805,0.79516129,0.485446868,0.351845825,0.273879317,0.32,0.487159495,0.644705882,0.317818182,0.4,0.215584416,0.2,0.8,0.491510264,0.539069779,0.719945163,0.5,1,Au2Zr48Cu34Al8Ag8,20,705,799,1153
0.566772885,0.681043553,0.267468724,0.549626319,0.558824461,0.676467888,0.488238138,0.353602495,0.473286856,0.276631777,0.307001375,0.272421627,0.309960194,0.690839553,0.396694509,0.79516129,0.420351301,0.375033074,0.265161094,0.38,0.36490525,0.517647059,0.257102273,0.6,0.256818182,0.2,0.8,0.527897361,0.535028993,0.734422579,0.4,1,Au46Ag5Cu29Si20,1,395,420,664
0.590096422,0.681043553,0.267468724,0.522995087,0.558824461,0.676467888,0.46433728,0.353037554,0.473286856,0.300667701,0.310975029,0.297955475,0.301911134,0.6976772,0.396189727,0.79516129,0.415693892,0.375033074,0.262326615,0.38,0.348288198,0.496470588,0.251456616,0.6,0.245195756,0.2,0.8,0.535442207,0.551926554,0.739548555,0.5,1,Au49Ag5.5Pd2.3Cu26.9Si16.3,5,401,459,644
0.433551117,0.684240517,0.263780515,0.410665681,0.594178659,0.663031169,0.398475796,0.413371407,0.384892334,0.403286934,0.468809146,0.272421627,0.222223161,0.468539287,0.445716091,0.79516129,0.505970617,0.351845825,0.273070274,0.32,0.487159495,0.644705882,0.317818182,0.4,0.215584416,0.2,0.8,0.478533724,0.553435545,0.714924192,0.5,1,Au4Zr48Cu32Al8Ag8,20,713,806,1153
0.443093226,0.684240517,0.263780515,0.429696014,0.594178659,0.663031169,0.418657075,0.413282514,0.384892334,0.403286934,0.469076749,0.272421627,0.222091957,0.473361209,0.462836035,0.79516129,0.524175352,0.351845825,0.272260449,0.32,0.487159495,0.644705882,0.317818182,0.4,0.215584416,0.2,0.8,0.465715543,0.56431947,0.710842495,0.5,1,Au6Zr48Cu30Al8Ag8,15,723,813,1159
0.595438677,0.681043553,0.267468724,0.526746034,0.564448669,0.676467888,0.46390819,0.354516601,0.503312727,0.283199436,0.306921905,0.297955475,0.302217195,0.706373054,0.390061445,0.79516129,0.414667514,0.375033074,0.263403254,0.38,0.349225348,0.497176471,0.251685456,0.6,0.245815516,0.2,0.8,0.532579274,0.504029982,0.74386983,0.4,1,Au52Pd2.3Cu29.2Si16.5,2,393,427,651
0.601787554,0.681043553,0.267468724,0.531511114,0.564448669,0.676467888,0.478533659,0.354538055,0.503312727,0.259163512,0.303437612,0.272421627,0.310722304,0.713743684,0.385709853,0.79516129,0.415324166,0.375033074,0.263425551,0.38,0.36490525,0.517647059,0.257102273,0.6,0.256818182,0.2,0.8,0.52534824,0.478387239,0.740585011,0.3,1,Au55Cu25Si20,0.5,348,383,654
0.304484726,0.305437148,0.425403329,0.394232037,0.414559333,0.417742182,0.602473921,0.3032034,0.38186629,0.273629419,0.369800832,0.295638346,0.230009142,0.486454336,0.442028319,0.485483871,0.606933387,0.232315041,0.351861678,0.26,0.61842962,0.641176471,0.338504884,0.2,0.2,0.2,0.8,0.590120968,0.499137921,0.699472822,0.3,1,Ca30Mg25Cu45,2.5,387,430,798
0.300288813,0.305437148,0.425403329,0.394160972,0.414559333,0.417742182,0.628863524,0.300565506,0.38186629,0.273629419,0.367726464,0.295638346,0.230796044,0.473491401,0.454403306,0.485483871,0.620943277,0.232315041,0.347105437,0.26,0.645151445,0.658823529,0.356818182,0.2,0.2,0.2,0.8,0.587866569,0.503130324,0.696358049,0.3,1,Ca35Mg25Cu40,3.5,386,429,748
0.2960929,0.305437148,0.425403329,0.392731631,0.414559333,0.417742182,0.654608383,0.297927613,0.38186629,0.273629419,0.364623607,0.295638346,0.231142544,0.460528467,0.463853881,0.485483871,0.630192706,0.232315041,0.342477754,0.26,0.6712742,0.676470588,0.378331862,0.2,0.2,0.2,0.8,0.587041789,0.503130324,0.69846432,0.3,1,Ca40Mg25Cu35,4,399,436,680
0.289076886,0.305437148,0.425403329,0.40133503,0.414559333,0.417742182,0.677084083,0.293202194,0.38186629,0.273629419,0.368905682,0.295638346,0.230303392,0.459885544,0.462894839,0.485483871,0.61982424,0.232315041,0.331755979,0.26,0.696137419,0.694117647,0.403965184,0.2,0.2,0.2,0.8,0.589956012,0.505618523,0.708856026,0.3,1,Ca40Mg30Cu30,0.5,395,430,694
0.300316204,0.305437148,0.425403329,0.378211436,0.414559333,0.417742182,0.651725048,0.300960223,0.38186629,0.273629419,0.353697472,0.295638346,0.232144466,0.44833704,0.471810551,0.485483871,0.646832931,0.232315041,0.350220497,0.26,0.666122582,0.672941176,0.373733518,0.2,0.2,0.2,0.8,0.58392522,0.491876899,0.692993324,0.3,1,Ca45Mg19Cu36,0.5,399,428,714
0.291896987,0.305437148,0.425403329,0.389687447,0.414559333,0.417742182,0.679054513,0.29528972,0.38186629,0.273629419,0.360348075,0.295638346,0.231070094,0.447565532,0.47051623,0.485483871,0.634021068,0.232315041,0.337968583,0.26,0.696137419,0.694117647,0.403965184,0.2,0.2,0.2,0.8,0.587646628,0.499137921,0.705287427,0.3,1,Ca45Mg25Cu30,6,400,438,678
0.284880973,0.305437148,0.425403329,0.396057858,0.414559333,0.417742182,0.698800619,0.2905643,0.38186629,0.273629419,0.362922069,0.295638346,0.230111789,0.446922609,0.469422266,0.485483871,0.618600329,0.232315041,0.327744034,0.26,0.718444056,0.711764706,0.435026738,0.2,0.2,0.2,0.8,0.591110704,0.499137921,0.716868327,0.3,1,Ca45Mg30Cu25,1,401,436,717
0.293307038,0.305437148,0.425403329,0.383690569,0.414559333,0.417742182,0.6800413,0.296333482,0.38186629,0.273629419,0.355818957,0.295638346,0.231366746,0.441405526,0.473391067,0.485483871,0.640900612,0.232315041,0.340766598,0.26,0.696137419,0.694117647,0.403965184,0.2,0.2,0.2,0.8,0.58673937,0.49418358,0.704509053,0.3,1,Ca47.5Mg22.5Cu30,6,399,440,673
0.299096908,0.310750639,0.418339823,0.379148379,0.414559333,0.417742182,0.655738114,0.289781369,0.314287555,0.312944957,0.391848596,0.295638346,0.230295713,0.461918788,0.538337607,0.485483871,0.633425015,0.232315041,0.34332569,0.26,0.681327817,0.704705882,0.388782562,0.2,0.2,0.2,0.8,0.577914223,0.541628669,0.68015692,0.4,1,Ca47Mg19Zn7Cu27,6,393,440,676
0.309732836,0.310750639,0.418339823,0.357835911,0.414559333,0.417742182,0.624453638,0.285134449,0.314287555,0.312944957,0.421290246,0.295638346,0.229280229,0.476746199,0.597773377,0.485483871,0.638352898,0.232315041,0.343879301,0.26,0.652605364,0.711764706,0.368379447,0.2,0.2,0.2,0.8,0.565267595,0.541006332,0.656487961,0.4,1,Ca50Mg10Zn15Cu25,2,395,427,702
0.302388915,0.310750639,0.418339823,0.369874706,0.414559333,0.417742182,0.649646633,0.287640242,0.314287555,0.312944957,0.401135069,0.295638346,0.229771079,0.462698332,0.565714306,0.485483871,0.637102755,0.232315041,0.34431419,0.26,0.677841281,0.711764706,0.386363636,0.2,0.2,0.2,0.8,0.572965543,0.541006332,0.673319467,0.4,1,Ca50Mg15Zn10Cu25,10,395,434,678
0.294717088,0.305437148,0.425403329,0.377564006,0.414559333,0.417742182,0.681029145,0.297377245,0.38186629,0.273629419,0.351106575,0.295638346,0.231608199,0.43524552,0.475643211,0.485483871,0.647639913,0.232315041,0.343214768,0.26,0.696137419,0.694117647,0.403965184,0.2,0.2,0.2,0.8,0.585997067,0.488010773,0.704440886,0.3,1,Ca50Mg20Cu30,8,401,442,690
0.291209081,0.305437148,0.425403329,0.381518974,0.414559333,0.417742182,0.691450553,0.295014536,0.38186629,0.273629419,0.353264434,0.295638346,0.231103602,0.434924059,0.475030399,0.485483871,0.640135024,0.232315041,0.338440387,0.26,0.707729624,0.702941176,0.418715084,0.2,0.2,0.2,0.8,0.587797837,0.49025861,0.710012992,0.3,1,Ca50Mg22.5Cu27.5,10,400,442,663
0.287701074,0.305437148,0.425403329,0.384681089,0.414559333,0.417742182,0.700920207,0.292651826,0.38186629,0.273629419,0.354707809,0.295638346,0.230583338,0.434602597,0.474413708,0.485483871,0.631392388,0.232315041,0.333568479,0.26,0.718444056,0.711764706,0.435026738,0.2,0.2,0.2,0.8,0.589681085,0.491002835,0.715855931,0.3,1,Ca50Mg25Cu25,9,400,439,655
0.28068506,0.305437148,0.425403329,0.388287597,0.414559333,0.417742182,0.71539266,0.287926407,0.38186629,0.273629419,0.355295363,0.295638346,0.229492732,0.433959674,0.473168573,0.485483871,0.60956502,0.232315041,0.323808831,0.26,0.73563209,0.729411765,0.473444976,0.2,0.2,0.2,0.8,0.593695015,0.488010773,0.727919432,0.3,1,Ca50Mg30Cu20,2,402,439,731
0.287989932,0.305437148,0.425403329,0.37873762,0.414559333,0.417742182,0.705657536,0.292959258,0.38186629,0.273629419,0.349941256,0.295638346,0.230539215,0.427082006,0.475931631,0.485483871,0.634787914,0.232315041,0.334752436,0.26,0.722407351,0.715294118,0.442045455,0.2,0.2,0.2,0.8,0.589942815,0.484256005,0.718707356,0.3,1,Ca53Mg23Cu24,7,406,439,655
